# changing, e.g., "NAMED GRID 1" to a description of the grid used (such as "GRID 2.R.02 R LEVEL")
# and include the word NOMINAL next to the result you feel is "best")

ZONE T="019 TC1, Fixed HeldenMesh D"
 26	17156244	1.95925587484145	0.405595116018701	-0.00620508715692697 -1 -999 -999   -999 -999 -999 -999
 27	17156244	1.99714078680039	0.421642136328249	-0.00192442346466521 -1 -999 -999   -999 -999 -999 -999
 28	17156244	2.03773436168087	0.441880726750702	0.00217255739596793 -1 -999 -999   -999 -999 -999 -999
 29	17156244	2.06911876139155	0.457519242893342	0.00366906780232053 -1 -999 -999   -999 -999 -999 -999
 30	17156244	2.0978520378212	    0.473173193902337	0.00866452325875059 -1 -999 -999   -999 -999 -999 -999


 # Add one zone for each other grid in the family for which you are reporting FM data (delete the zones if there are none):
ZONE T="019 TC1, Fixed HeldenMesh A"
 11	2661338	1.2398383070839	0.174335132735626	-0.0898985361214305 -1 -999 -999   -999 -999 -999 -999
 12	2661338	1.2844411359126	0.187511565070052	-0.0798312901965389 -1 -999 -999   -999 -999 -999 -999
 13	2661338	1.33278600223968	0.20089066894333	-0.0716211901508909 -1 -999 -999   -999 -999 -999 -999
 14	2661338	1.38076980673144	0.214085977365121	-0.0626049164174854 -1 -999 -999   -999 -999 -999 -999
 15	2661338	1.42828053978642	0.227578402087747	-0.05372616088098 -1 -999 -999   -999 -999 -999 -999
 16	2661338	1.4781331120008	0.242011642086889	-0.0463730480898539 -1 -999 -999   -999 -999 -999 -999
 17	2661338	1.52722723846861	0.258062462515102	-0.0403493113631663 -1 -999 -999   -999 -999 -999 -999
 18	2661338	1.5807787786503 	0.27419794675909	-0.0368736590018071 -1 -999 -999   -999 -999 -999 -999
 19	2661338	1.63415110354681	0.290927919034117	-0.0341177066987842 -1 -999 -999   -999 -999 -999 -999
 20	2661338	1.68730331096729	0.307910267032794	-0.0317555598162148 -1 -999 -999   -999 -999 -999 -999
 21	2661338	1.74010938138613	0.326194863777614	-0.0298721659539211 -1 -999 -999   -999 -999 -999 -999
 22	2661338	1.78747422646733	0.343124535542366	-0.0266059149016614 -1 -999 -999   -999 -999 -999 -999
 23	2661338	1.8371492524763	0.359417487476283	-0.0240308966125499 -1 -999 -999   -999 -999 -999 -999
 24	2661338	1.88226013125241	0.376214888868634	-0.0205007044279513 -1 -999 -999   -999 -999 -999 -999
 25	2661338	1.9257307689674	0.393100614540615	-0.0167982696204419 -1 -999 -999   -999 -999 -999 -999
 26	2661338	1.96636297102141	0.409695994549712	-0.0125973887940122 -1 -999 -999   -999 -999 -999 -999
 27	2661338	2.00363175374403	0.425931012960878	  -0.00764540330586013  -1 -999 -999   -999 -999 -999 -999
 28	2661338	2.03773436168087	 0.441880726750702	0.00217255739596793  -1 -999 -999   -999 -999 -999 -999
 29	2661338	2.06911876139155	0.457519242893342	0.00366906780232053  -1 -999 -999   -999 -999 -999 -999
 30	2661338	2.0978520378212	0.473173193902337	0.00866452325875059  -1 -999 -999   -999 -999 -999 -999
