ZONE T="027 TC1, Embraer GRID 1"
    15.000   57968323   1.55247    0.21571  -0.08183    -999 -999 -999 1.55257    0.20659   -0.00010    0.00913    
    20.000   57968323   1.73963    0.30023  -0.04255    -999 -999 -999 1.73994    0.29111   -0.00031    0.00911    
    25.000   57968323   1.89021    0.37936   0.00461    -999 -999 -999 1.89058    0.37110   -0.00037    0.00827    
    27.500   57968323   1.98577    0.41743   0.02076    -999 -999 -999 1.98609    0.40952   -0.00033    0.00791    
    30.000   57968323   2.06431    0.45848   0.02945    -999 -999 -999 2.06471    0.45080   -0.00040    0.00768    
    32.500   57968323   2.13457    0.50108   0.03593    -999 -999 -999 2.13507    0.49366   -0.00050    0.00742    
    35.000   57968323   1.93383    0.57498   0.13554    -999 -999 -999 1.93498    0.56843   -0.00115    0.00654    
ZONE T="027 TC1, Pointwise GRID B"    
    10.000   28289287   1.23517    0.15433  -0.11150    -999 -999 -999 1.23515    0.14551    0.00002    0.00882    
    15.000   28289287   1.54303    0.21342  -0.07972    -999 -999 -999 1.54315    0.20431   -0.00012    0.00911    
    20.000   28289287   1.83875    0.28772  -0.06324    -999 -999 -999 1.83901    0.27846   -0.00026    0.00926    
    25.000   28289287   1.88892    0.37955   0.00179    -999 -999 -999 1.88932    0.37127   -0.00040    0.00828    
    27.500   28289287   1.98253    0.41862   0.01400    -999 -999 -999 1.98297    0.41058   -0.00044    0.00804    
    30.000   28289287   2.06218    0.45792   0.02538    -999 -999 -999 2.06262    0.45025   -0.00045    0.00768    
    32.500   28289287   2.12417    0.49938   0.03590    -999 -999 -999 2.12468    0.49210   -0.00051    0.00728    
    35.000   28289287   1.75444    0.59034   0.12174    -999 -999 -999 1.75578    0.58458   -0.00134    0.00576    
ZONE T="027 TC1, Pointwise GRID C"    
    10.000   75726976   1.23897    0.15426  -0.11207    -999 -999 -999 1.23893    0.14551    0.00004    0.00875    
    15.000   75726976   1.54996    0.21387  -0.08137    -999 -999 -999 1.55006    0.20477   -0.00010    0.00910    
    20.000   75726976   1.84817    0.28844  -0.06556    -999 -999 -999 1.84841    0.27917   -0.00024    0.00927    
    25.000   75726976   2.10971    0.37047  -0.05076    -999 -999 -999 2.11007    0.36131   -0.00036    0.00916    
    27.500   75726976   1.98178    0.41953   0.01456    -999 -999 -999 1.98224    0.41145   -0.00046    0.00808    
    30.000   75726976   2.06137    0.45908   0.02691    -999 -999 -999 2.06181    0.45138   -0.00045    0.00770    
    32.500   75726976   2.13321    0.50021   0.03538    -999 -999 -999 2.13366    0.49294   -0.00045    0.00727    
    35.000   75726976   1.89611    0.58073   0.12729    -999 -999 -999 1.89719    0.57466   -0.00108    0.00607 
